DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,Category
2020-05-19 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,58,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-19 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,48,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,49,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,8,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,10,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,67,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-22 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,14,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,46,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,8,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,9,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,7,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,2,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,3,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,3,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,11,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,6,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,4,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,8,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,7,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,7,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,MST,Cheyenne,WY,41.18,-104.78,OZONE,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,MST,Cheyenne,WY,41.18,-104.78,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,MST,Cheyenne,WY,41.18,-104.78,PM10,15,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,12,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,8,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,45,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,9,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,45,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,13,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,10,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,8,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,48,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,12,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,46,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,45,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,14,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,12,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,54,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-13 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,29,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,58,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-15 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,47,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,48,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,14,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,11,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,19,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,19,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,29,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,29,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,10,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,11,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,45,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,12,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,10,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,10,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,14,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,48,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,12,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM2.5,14,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,EST,Metropolitan Washington,DC,38.919,-77.013,PM10,10,"{'Number': 1, 'Name': 'Good'}"
