DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,Category
2020-05-26 ,0,AKT,Juneau,AK,58.3,-134.4167,PM10,3,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,AKT,Juneau,AK,58.3,-134.4167,PM2.5,8,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,AKT,Juneau,AK,58.3,-134.4167,PM10,5,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,AKT,Juneau,AK,58.3,-134.4167,PM2.5,19,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,AKT,Juneau,AK,58.3,-134.4167,PM10,8,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,AKT,Juneau,AK,58.3,-134.4167,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,AKT,Juneau,AK,58.3,-134.4167,PM10,6,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,AKT,Juneau,AK,58.3,-134.4167,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,AKT,Juneau,AK,58.3,-134.4167,PM10,5,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,AKT,Juneau,AK,58.3,-134.4167,PM2.5,11,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,AKT,Juneau,AK,58.3,-134.4167,PM10,2,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,77,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-01 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,55,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-02 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,54,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-02 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,54,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-03 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,80,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-03 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,119,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-04 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,52,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-05 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,143,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-05 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,55,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-06 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,147,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-06 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,46,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,57,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-07 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,136,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-07 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,60,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-08 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,112,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-08 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,55,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-09 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,80,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-09 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,46,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,97,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-10 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,80,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-11 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,64,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-12 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,54,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-13 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,97,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-14 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,97,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-15 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,47,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,80,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-16 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,45,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,47,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,58,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-17 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,61,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-18 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,53,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-19 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,47,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,73,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-20 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,90,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-20 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,101,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-21 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,93,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-22 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,51,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-23 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,64,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-23 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,74,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-24 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,74,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-25 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,101,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-26 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,52,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-27 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,90,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-27 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,56,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-28 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,108,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-28 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,54,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-29 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,140,"{'Number': 3, 'Name': 'Unhealthy for Sensitive Groups'}"
2020-05-29 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,58,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-30 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,71,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-30 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,68,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-31 ,0,MST,Phoenix,AZ,33.543,-112.071,OZONE,87,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-31 ,0,MST,Phoenix,AZ,33.543,-112.071,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,MST,Phoenix,AZ,33.543,-112.071,PM10,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,46,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,46,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,49,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,19,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,47,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,45,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,29,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,45,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,OZONE,49,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,CST,Little Rock-North Little Rock,AR,34.722,-92.354,PM2.5,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,PST,Sacramento,CA,38.567,-121.467,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
