DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,Category
2020-05-21 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,15,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,15,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,29,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,19,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,45,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,EST,Rider University,NJ,40.2828,-74.7467,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,EST,Rider University,NJ,40.2828,-74.7467,PM2.5,11,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,13,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,19,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,49,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,12,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,15,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,9,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,47,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,21,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,49,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,26,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,48,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,OZONE,29,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,EST,Upper Hudson Valley Region,NY,42.5884,-73.5646,PM2.5,9,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,33,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,43,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,15,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,12,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,13,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,18,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,31,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,25,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,19,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,27,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,30,"{'Number': 1, 'Name': 'Good'}"
2020-05-14 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-15 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,28,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-16 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-17 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-18 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,50,"{'Number': 1, 'Name': 'Good'}"
2020-05-19 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-20 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,54,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-21 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-21 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-22 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,41,"{'Number': 1, 'Name': 'Good'}"
2020-05-23 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-24 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-25 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,40,"{'Number': 1, 'Name': 'Good'}"
2020-05-26 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-27 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,15,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-28 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,38,"{'Number': 1, 'Name': 'Good'}"
2020-05-29 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,13,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-30 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,23,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,CST,Bismarck,ND,46.8253,-100.7681,OZONE,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-31 ,0,CST,Bismarck,ND,46.8253,-100.7681,PM2.5,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,39,"{'Number': 1, 'Name': 'Good'}"
2020-05-01 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,13,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,50,"{'Number': 1, 'Name': 'Good'}"
2020-05-02 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,34,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,46,"{'Number': 1, 'Name': 'Good'}"
2020-05-03 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,32,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-04 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,14,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,36,"{'Number': 1, 'Name': 'Good'}"
2020-05-05 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,16,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,44,"{'Number': 1, 'Name': 'Good'}"
2020-05-06 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,46,"{'Number': 1, 'Name': 'Good'}"
2020-05-07 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,24,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,35,"{'Number': 1, 'Name': 'Good'}"
2020-05-08 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,37,"{'Number': 1, 'Name': 'Good'}"
2020-05-09 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,17,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-10 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,20,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,29,"{'Number': 1, 'Name': 'Good'}"
2020-05-11 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,11,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,42,"{'Number': 1, 'Name': 'Good'}"
2020-05-12 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,22,"{'Number': 1, 'Name': 'Good'}"
2020-05-13 ,0,EST,Columbus,OH,39.989,-82.987,OZONE,54,"{'Number': 2, 'Name': 'Moderate'}"
2020-05-13 ,0,EST,Columbus,OH,39.989,-82.987,PM2.5,35,"{'Number': 1, 'Name': 'Good'}"
